linear_velocity_x,linear_velocity_y,angular_velocity_theta,current_pos_x,current_pos_y,current_pos_theta,desired_pos_x,desired_pos_y,desired_pos_theta,time_in_seconds
0.02349376678466797,0.00016205012798309326,-0.028981158509850502,-1.2864046096801758,0.051728375256061554,-0.047319360077381134,-1.2429177535589255,0.0497685408076743,-0.00932781896587122,0.5895204544067383
0.025916099548339844,-6.0498714447021484e-05,-0.026674147695302963,-1.2851088047027588,0.0517253503203392,-0.048653073608875275,-1.2375359000348665,0.049718148965326094,-0.010314679240314156,0.6101129055023193
0.028972625732421875,-0.0003218650817871094,-0.0243423692882061,-1.2836601734161377,0.05170925706624985,-0.04987018555402756,-1.233391519060128,0.04967606679005599,-0.011076404079583824,0.6252496242523193
0.03191232681274414,-0.0006016343832015991,-0.022115323692560196,-1.2820645570755005,0.05167917534708977,-0.05097595974802971,-1.2290691998163035,0.04962915872382549,-0.011872485633348936,0.6403393745422363
0.03478527069091797,-0.0010726600885391235,-0.019867155700922012,-1.2803252935409546,0.05162554234266281,-0.05196931213140488,-1.2261213786866774,0.049595408367736,-0.012416382876758749,0.6503338813781738
0.03870725631713867,-0.00118941068649292,-0.018313707783818245,-1.2783899307250977,0.051566071808338165,-0.05288493260741234,-1.219636327094073,0.04951616913795583,-0.013615703767989991,0.6710598468780518
0.04156827926635742,-0.0014425814151763916,-0.01722848229110241,-1.2763115167617798,0.051493942737579346,-0.053746309131383896,-1.2146605205086416,0.04945074903701218,-0.014538505426466057,0.6863057613372803
0.04287242889404297,-0.0016298145055770874,-0.014936328865587711,-1.2741678953170776,0.05141245201230049,-0.0544932559132576,-1.20761271055234,0.04935127625338658,-0.015849446054083862,0.7067470550537109
0.04837989807128906,-0.0021592527627944946,-0.012748218141496181,-1.2717489004135132,0.05130448937416077,-0.055130623281002045,-1.2004876342437305,0.04924266733390127,-0.017179388072680043,0.726384162902832
0.053713321685791016,-0.0027316808700561523,-0.010125011205673218,-1.2690632343292236,0.05116790533065796,-0.05563673377037048,-1.194797629642423,0.049150176722140206,-0.018244820548321296,0.7414789199829102
